id,label,text
11796,2,Not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .
3175,4,"It 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since Christopher Walken kinda romanced Cyndi Lauper in The Opportunists ."
5254,3,Less worrying about covering all the drama in Frida 's life and more time spent exploring her process of turning pain into art would have made this a superior movie .
9671,4,Scores a few points for doing what it does with a dedicated and good-hearted professionalism .
345,5,A captivating new film .
10261,4,A pleasant enough comedy that should have found a summer place .
5465,2,Gets bogged down by an overly sillified plot and stop-and-start pacing .
11313,2,An overstuffed compendium of teen-Catholic-movie dogma .
7489,2,"There 's some outrageously creative action in The Transporter ... ( b ) ut by the time Frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman ."
8463,1,What an embarrassment .
10071,3,"The story wraps back around on itself in the kind of elegant symmetry that 's rare in film today , but be warned : It 's a slow slog to get there ."
6035,1,Control-Alt-Delete Simone as quickly as possible
9668,5,"With a cast that includes some of the top actors working in independent film , Lovely & Amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives ."
9070,3,Which is n't to say that it 's the equal of some of its predecessors .
6555,2,Plays like a glossy melodrama that occasionally verges on camp .
761,4,"While there are times when the film 's reach exceeds its grasp , the production works more often than it does n't ."
2033,4,Jackson is always watchable .
9532,1,"Partway through watching this saccharine , Easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected TV show ."
7800,2,"Hart 's War seems to want to be a character study , but apparently ca n't quite decide which character ."
6533,1,"Despite all the closed-door hanky-panky , the film is essentially juiceless ."
4983,2,"Too campy to work as straight drama and too violent and sordid to function as comedy , Vulgar is , truly and thankfully , a one-of-a-kind work ."
8626,5,"Exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran Bouquet and the chilling but quite human Berling ."
5295,2,"Who , exactly , is fighting whom here ?"
8577,5,"In a way , the film feels like a breath of fresh air , but only to those that allow it in ."
5568,1,Hollywood Ending is the most disappointing Woody Allen movie ever .
5902,2,I could n't help but feel the wasted potential of this slapstick comedy .
3446,4,"Conceptually brilliant ... Plays like a living-room War Of The Worlds , gaining most of its unsettling force from the suggested and the unknown ."
8631,5,"Jose Campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory ."
3561,4,"Despite its faults , Gangs excels in spectacle and pacing ."
7766,2,even after 90 minutes of playing opposite each other Bullock and Grant still look ill at ease sharing the same scene .
7669,1,"A wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily ."
2972,4,Hugely accomplished slice of Hitchcockian suspense .
11795,2,"With generic sets and B-grade special effects , Jason is about as convincing on the sci-fi front as TV 's defunct Cleopatra 2525 ."
729,2,"But , like Silence , it 's a movie that gets under your skin ."
9659,4,"( Wendigo is ) why we go to the cinema : to be fed through the eye , the heart , the mind ."
4323,2,The film can depress you about life itself .
11704,2,It 's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .
6820,2,A supernatural mystery that does n't know whether it wants to be a suspenseful horror movie or a weepy melodrama .
6178,1,It 's hard to imagine another director ever making his wife look so bad in a major movie .
7838,1,The threat implied in the title Pokémon 4ever is terrifying -- like locusts in a horde these things will keep coming .
6594,2,"It has no affect on the Kurds , but it wore me down ."
4426,1,"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire ."
8878,3,What Time Is It There ?
9049,5,"`` Mostly Martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see ."
5993,3,We have an actor who is great fun to watch performing in a film that is only mildly diverting .
7857,3,Mushes the college-friends genre ( The Big Chill ) together with the contrivances and overwrought emotion of soap operas .
3579,5,A captivating and intimate study about dying and loving ...
6088,2,"With more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man 's monster movie ."
284,3,The date movie that Franz Kafka would have made .
355,4,"A coming-of-age tale from New Zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board ."
8552,4,"Entertains by providing good , lively company ."
8169,3,Two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .
6251,2,"With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity ."
2480,4,"Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation ."
6928,2,Overly long and worshipful bio-doc .
3994,5,"Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds ."
1975,5,"Impossible as it may sound , this film 's heart is even more embracing than Monty , if only because it accepts nasty behavior and severe flaws as part of the human condition ."
6675,1,Derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .
9675,2,"However , it lacks grandeur and that epic quality often associated with Stevenson 's tale as well as with earlier Disney efforts ."
3726,5,The most ingenious film comedy since Being John Malkovich .
